CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Total Spend,Churn,,,,
500,64,Male,11,36,8,8,Standard,948,1,,,,
501,39,Female,43,49,9,11,Premium,565,1,,,,
502,40,Male,23,18,8,27,Standard,4761,0,,,,
503,19,Male,3,48,9,24,Basic,4699,0,,,,
504,44,Female,35,33,9,24,Standard,1474,0,,,,
505,59,Male,49,38,3,3,Premium,4736,1,,,,
506,19,Female,47,43,4,21,Basic,1906,0,,,,
507,43,Male,13,6,7,28,Premium,2226,0,,,,
508,34,Female,16,17,7,11,Standard,518,0,,,,
509,57,Female,48,4,0,17,Basic,1559,0,,,,
510,50,Female,2,14,9,2,Basic,4632,0,,,,
511,26,Female,37,30,0,21,Basic,2313,0,,,,
512,60,Female,22,46,9,0,Standard,697,1,,,,
513,71,Male,12,20,5,22,Standard,1289,0,,,,
514,65,Male,8,8,6,17,Standard,4006,0,,,,
515,56,Male,20,2,1,23,Basic,4145,0,,,,
516,46,Male,40,37,1,20,Premium,545,0,,,,
517,59,Female,7,4,4,22,Basic,4849,0,,,,
518,72,Male,16,10,8,7,Basic,146,0,,,,
519,43,Female,15,20,4,18,Basic,4028,0,,,,
520,52,Female,15,35,7,21,Basic,1612,0,,,,
521,67,Male,58,48,7,27,Premium,1386,0,,,,
522,42,Female,27,10,4,24,Basic,2801,0,,,,
523,41,Male,50,28,7,3,Basic,2048,1,,,,
524,30,Female,55,15,7,25,Standard,1042,0,,,,
525,77,Male,15,36,4,22,Standard,2801,1,,,,
526,75,Female,56,1,4,15,Basic,2390,0,,,,
527,24,Unknown,45,22,3,16,Basic,3825,0,,,,
528,74,Male,51,27,0,27,Basic,1003,1,,,,
529,53,Male,45,29,8,22,Premium,2759,0,,,,
530,62,Female,13,15,1,8,Standard,1231,0,,,,
531,37,Male,45,10,0,25,Premium,2468,0,,,,
532,18,Female,43,20,5,7,Basic,4669,0,,,,
533,25,Female,37,22,4,19,Standard,2855,0,,,,
534,63,Male,19,48,0,18,Standard,3644,0,,,,
535,33,Female,44,9,6,6,Basic,566,0,,,,
536,31,Female,47,32,6,28,Standard,4157,1,,,,
537,29,Female,40,17,2,11,Standard,4950,1,,,,
538,68,Female,33,42,7,0,Standard,4134,0,,,,
539,40,Male,53,19,5,23,Standard,1235,0,,,,
540,32,Male,58,40,3,29,Standard,1578,0,,,,
541,45,Unknown,28,27,9,27,Premium,4483,0,,,,
542,51,Female,2,37,9,16,Premium,440,0,,,,
543,19,Male,9,34,9,22,Standard,759,1,,,,
544,49,Female,19,47,2,5,Basic,285,0,,,,
545,40,Male,1,49,0,25,Standard,2176,0,,,,
546,39,Male,26,10,1,23,Basic,1531,0,,,,
547,68,Female,31,30,1,21,Basic,846,0,,,,
548,42,Male,55,21,4,4,Standard,3934,1,,,,
549,75,Female,9,21,3,24,Standard,632,0,,,,
550,79,Male,39,34,1,19,Premium,3075,0,,,,
551,78,Female,16,9,8,,Premium,4309,0,,,,
552,39,Male,57,34,6,21,Premium,1221,0,,,,
553,75,Female,53,12,7,25,,3193,0,,,,
554,75,Female,32,47,7,21,Standard,1244,0,,,,
555,39,Male,5,21,1,26,Basic,310,0,,,,
556,66,Female,38,20,4,11,Standard,3873,0,,,,
557,69,Male,46,6,2,4,Standard,2963,0,,,,
558,59,Male,17,45,9,1,Standard,2533,0,,,,
559,23,Female,8,36,8,3,Standard,2023,0,,,,
560,32,Male,7,12,8,16,Premium,3224,1,,,,
561,71,Female,24,,5,24,Basic,1991,1,,,,
562,60,Female,30,31,3,24,Basic,740,1,,,,
563,77,Female,41,2,7,7,Standard,1714,0,,,,
564,54,Male,3,16,4,19,,1584,0,,,,
565,50,Male,19,1,2,4,Basic,3892,1,,,,
566,25,Male,27,4,7,16,,2025,1,,,,
567,70,Female,39,,5,19,Premium,1979,1,,,,
568,77,Female,0,1,4,3,Basic,3098,0,,,,
569,61,Female,39,47,0,20,Premium,1431,0,,,,
570,61,Male,54,35,2,,Basic,2360,0,,,,
571,22,Male,43,13,6,17,Standard,4379,0,,,,
572,56,Male,22,45,2,27,Standard,2240,0,,,,
573,21,Male,56,42,0,17,Premium,1743,1,,,,
574,23,Male,46,31,7,15,Standard,2392,0,,,,
575,62,Male,12,20,6,10,Standard,3810,0,,,,
576,49,Male,15,7,4,7,Standard,1895,0,,,,
577,69,Male,25,40,9,28,Basic,1777,1,,,,
578,47,Male,54,33,4,11,Standard,2852,0,,,,
579,64,Male,30,28,5,17,Premium,1503,1,,,,
580,52,Male,49,44,6,21,Basic,338,0,,,,
581,72,Male,0,44,2,17,Standard,418,1,,,,
582,57,Female,16,20,3,28,Basic,661,1,,,,
583,69,Male,15,32,0,7,Premium,2907,0,,,,
584,33,Male,54,9,6,15,Basic,2477,1,,,,
585,30,Male,36,34,9,29,Basic,3513,0,,,,
586,67,Male,51,14,1,16,Premium,4804,0,,,,
587,77,Male,52,4,6,1,Standard,4138,0,,,,
588,59,Male,9,29,5,29,Standard,2759,1,,,,
589,47,Female,57,15,3,20,Premium,1607,1,,,,
590,36,Male,37,17,1,21,Basic,2120,0,,,,
591,34,Male,43,19,6,14,Basic,254,0,,,,
592,73,Female,30,38,6,24,Basic,641,0,,,,
593,36,Male,9,9,4,21,Standard,4355,0,,,,
594,45,Male,53,27,8,23,Basic,4985,1,,,,
595,75,Female,48,49,2,27,Standard,1704,0,,,,
596,72,Female,33,15,8,6,Basic,1784,0,,,,
597,43,Male,50,37,4,0,Basic,2636,1,,,,
598,54,Female,51,28,1,1,Basic,1379,0,,,,
599,43,Male,5,4,8,3,Standard,4251,0,,,,
600,70,Male,27,21,0,15,Basic,2999,1,,,,
601,79,Female,27,34,0,11,Basic,968,1,,,,
602,40,Male,58,19,6,16,Standard,3113,0,,,,
603,26,Male,12,37,2,23,Basic,3266,0,,,,
604,29,Female,40,4,7,3,Premium,3410,0,,,,
605,70,Female,11,37,6,15,Standard,782,0,,,,
606,18,Male,49,32,6,6,Basic,2363,1,,,,
607,75,Female,39,45,0,22,Premium,1561,1,,,,
608,75,Male,56,48,0,7,Standard,3929,0,,,,
609,18,Female,49,12,1,24,Standard,245,0,,,,
610,64,Male,56,41,1,8,Basic,2074,0,,,,
611,51,Male,54,16,4,13,Basic,1920,0,,,,
612,49,Male,56,14,8,22,Standard,704,0,,,,
613,79,Male,53,1,6,8,Basic,1706,0,,,,
614,71,Male,1,32,1,14,Standard,4339,0,,,,
615,65,Female,7,21,4,20,Standard,3299,0,,,,
616,42,Female,41,4,4,25,Basic,1647,1,,,,
617,57,Male,8,9,7,3,Premium,2872,1,,,,
618,62,Male,59,46,8,2,Basic,2087,0,,,,
619,70,Male,55,22,7,21,Basic,1485,0,,,,
620,18,Female,49,12,1,9,Premium,3743,0,,,,
621,33,Female,7,30,3,26,Basic,2996,0,,,,
622,78,Unknown,50,30,1,24,Premium,1919,0,,,,
623,56,Female,2,32,5,3,Standard,2754,1,,,,
624,22,Male,8,36,3,29,Standard,2219,0,,,,
625,39,Male,12,7,6,17,Standard,4817,0,,,,
626,46,Female,8,17,1,10,Basic,1045,1,,,,
627,72,Female,30,1,8,18,Standard,1405,1,,,,
628,20,Male,24,14,4,18,Premium,2001,0,,,,
629,29,Male,51,47,0,17,Basic,3795,1,,,,
630,43,Female,43,44,2,12,Basic,258,0,,,,
631,33,Male,54,44,3,24,Standard,3894,1,,,,
632,68,Male,44,38,2,3,Basic,3422,0,,,,
633,54,Female,7,26,5,2,Standard,1450,0,,,,
634,39,Male,46,27,5,15,Standard,4820,0,,,,
635,74,Male,30,45,9,13,Basic,4533,0,,,,
636,46,Female,44,16,6,9,Standard,1754,0,,,,
637,31,Female,52,46,8,5,Basic,3130,0,,,,
638,45,Unknown,44,7,9,7,Basic,775,1,,,,
639,22,Male,30,32,8,26,Premium,468,0,,,,
640,64,Male,16,25,6,23,Basic,3275,1,,,,
641,66,Female,46,31,0,15,Standard,1303,0,,,,
642,47,Female,56,16,2,9,Standard,3460,0,,,,
643,63,Male,53,41,4,21,Standard,1571,1,,,,
644,79,Female,18,14,9,20,Basic,1448,0,,,,
645,69,Male,2,25,5,26,Premium,3523,0,,,,
646,22,Male,45,30,5,6,Premium,3116,1,,,,
647,29,Male,29,7,4,18,Standard,769,0,,,,
648,33,Male,9,12,5,27,Basic,1354,1,,,,
649,43,Male,48,3,8,25,Premium,4519,0,,,,
650,43,Female,28,27,0,17,,2108,1,,,,
651,65,Female,39,46,0,12,Standard,926,0,,,,
652,38,Female,17,19,8,7,Basic,2411,1,,,,
653,56,Male,11,43,7,26,Basic,549,1,,,,
654,53,Male,48,37,8,27,Basic,648,0,,,,
655,50,Male,22,45,6,13,Basic,1734,0,,,,
656,79,Male,10,42,9,8,Basic,3769,0,,,,
657,47,Female,8,7,5,11,Premium,2212,0,,,,
658,54,Female,53,49,8,5,Standard,1738,0,,,,
659,40,Female,55,16,1,19,Basic,4819,0,,,,
660,75,Male,23,32,3,21,Standard,4548,1,,,,
661,27,Male,24,,1,27,Basic,1107,0,,,,
662,71,Female,54,49,5,22,Standard,4331,0,,,,
663,22,Male,24,13,0,11,Basic,3485,1,,,,
664,53,Female,46,11,6,23,Basic,1110,0,,,,
665,51,Unknown,8,20,6,18,Basic,2873,1,,,,
666,69,Male,11,18,6,11,Standard,2900,0,,,,
667,48,Female,10,37,3,21,Standard,409,1,,,,
668,27,Female,48,6,7,29,Standard,255,0,,,,
669,75,Male,37,20,4,25,Premium,1736,1,,,,
670,36,Female,27,32,1,21,Standard,4561,0,,,,
671,75,Male,7,46,4,25,Standard,3252,1,,,,
672,49,Male,9,44,9,6,Premium,3230,1,,,,
673,18,Female,24,29,8,14,Basic,1360,1,,,,
674,73,Female,46,4,9,15,Basic,4533,1,,,,
675,22,Male,35,7,0,29,Premium,4667,0,,,,
676,62,Male,49,43,1,3,Premium,4484,0,,,,
677,21,Female,42,20,9,5,Basic,4569,0,,,,
678,33,Female,8,34,7,15,Premium,3480,0,,,,
679,41,Female,40,36,4,14,Basic,1730,0,,,,
680,33,Male,59,7,8,1,Premium,1245,0,,,,
681,72,Female,7,33,5,23,Basic,2494,0,,,,
682,19,Male,2,15,7,2,Basic,135,1,,,,
683,66,Female,52,32,0,14,Standard,824,0,,,,
684,45,Male,17,22,8,24,Premium,1576,0,,,,
685,49,Female,45,40,8,7,Standard,2606,0,,,,
686,44,Male,34,29,2,11,Premium,3397,0,,,,
687,37,Male,16,25,0,21,Standard,990,1,,,,
688,41,Male,35,5,7,25,Standard,2949,0,,,,
689,29,Male,52,14,7,1,Basic,1500,1,,,,
690,67,Female,27,35,8,14,Basic,1126,0,,,,
691,52,Female,49,2,5,7,Standard,4201,1,,,,
692,77,Female,14,25,8,26,Standard,2760,1,,,,
693,50,Male,18,16,9,21,Premium,4504,0,,,,
694,50,Female,59,46,8,10,Basic,2506,1,,,,
695,78,Female,21,16,3,16,Standard,3105,1,,,,
696,68,Male,5,11,4,21,Premium,3849,0,,,,
697,60,Male,46,49,5,28,Basic,775,1,,,,
698,54,Female,6,35,5,20,Standard,2949,0,,,,
699,29,Female,43,23,9,21,Standard,617,0,,,,
700,20,Female,47,5,1,28,,4579,0,,,,
701,,Male,8,35,3,0,Basic,4085,0,,,,
702,50,Female,19,29,8,19,Standard,2686,1,,,,
703,57,Male,36,47,6,22,Basic,4803,0,,,,
704,27,Female,10,5,8,28,Premium,261,0,,,,
705,60,Female,1,3,5,14,Basic,700,0,,,,
706,61,Male,21,6,6,,Standard,1659,1,,,,
707,46,Female,47,23,8,21,Standard,764,0,,,,
708,30,Male,35,46,3,1,Standard,3881,0,,,,
709,29,Unknown,4,2,8,23,Standard,2139,0,,,,
710,48,Male,6,18,2,9,Basic,4676,1,,,,
711,63,Male,5,30,7,19,Basic,3890,0,,,,
712,19,Male,55,38,2,5,Premium,4416,0,,,,
713,78,Male,21,5,2,2,Standard,1872,1,,,,
714,68,Male,9,46,2,24,Premium,4705,0,,,,
715,67,Female,45,49,8,12,Standard,1490,1,,,,
716,52,Female,39,11,9,23,Basic,4386,0,,,,
717,40,Female,45,1,2,29,Basic,1817,1,,,,
718,34,Male,45,10,5,14,Basic,2057,1,,,,
719,43,Female,19,41,3,5,Standard,1759,0,,,,
720,25,Male,27,44,1,8,Standard,3188,0,,,,
721,46,Female,22,26,2,9,Standard,2178,0,,,,
722,,Male,34,33,4,8,Premium,3044,0,,,,
723,27,Female,0,27,9,17,Standard,1927,0,,,,
724,,Female,28,12,3,8,Premium,2539,1,,,,
725,79,Female,8,2,4,23,Basic,1216,0,,,,
726,51,Male,8,1,0,,,2105,1,,,,
727,68,Male,21,1,3,8,Premium,1261,0,,,,
728,58,Male,1,33,9,4,Basic,4219,1,,,,
729,24,Female,15,22,2,12,Standard,267,0,,,,
730,,Female,39,12,1,11,Premium,2100,1,,,,
731,75,Male,57,39,6,8,Standard,388,0,,,,
732,70,Female,5,36,9,18,Basic,1137,0,,,,
733,67,Female,54,21,8,19,Premium,2585,0,,,,
734,62,Female,12,20,0,0,Standard,3464,0,,,,
735,28,Male,32,36,6,,Standard,4923,0,,,,
736,46,Male,18,26,0,4,Basic,2231,0,,,,
737,73,Male,14,47,4,6,Basic,4564,0,,,,
738,53,Female,32,31,0,12,Standard,4073,1,,,,
739,42,Male,9,1,2,22,Standard,1284,0,,,,
740,38,Female,0,38,7,5,,2453,0,,,,
741,78,Female,59,14,3,12,Standard,1582,1,,,,
742,74,Female,11,26,0,5,Premium,3767,0,,,,
743,53,Female,42,46,0,14,Basic,4905,0,,,,
744,27,Male,28,42,7,7,Basic,299,0,,,,
745,54,Male,16,7,7,10,Basic,434,0,,,,
746,26,Female,3,12,3,9,Basic,3513,0,,,,
747,41,Male,28,24,3,8,Standard,278,1,,,,
748,52,Male,54,19,9,3,Standard,549,1,,,,
749,66,Male,6,9,1,13,Standard,1824,0,,,,
750,,Male,43,35,1,3,Basic,1279,0,,,,
751,65,Male,12,4,5,23,Basic,4935,0,,,,
752,53,Female,4,45,7,14,Basic,967,0,,,,
753,35,Female,59,42,6,20,Standard,1077,0,,,,
754,66,Female,5,32,6,9,Basic,3740,0,,,,
755,56,Male,33,46,2,13,Premium,765,0,,,,
756,49,Male,52,6,1,24,Standard,2172,0,,,,
757,41,Male,6,28,9,5,Premium,2623,0,,,,
758,40,Female,45,28,6,15,Basic,882,0,,,,
759,79,Male,56,40,3,24,,4397,0,,,,
760,49,Female,53,29,0,11,Standard,4805,0,,,,
761,54,Female,27,42,0,27,Basic,1587,0,,,,
762,29,Male,45,5,3,3,Basic,4632,1,,,,
763,66,Male,9,5,4,0,Premium,3650,0,,,,
764,72,Unknown,3,37,4,29,Basic,3550,1,,,,
765,30,Unknown,2,41,0,3,Basic,2258,1,,,,
766,40,Male,24,28,2,24,Basic,222,0,,,,
767,42,Male,22,41,5,12,Basic,2582,1,,,,
768,52,Unknown,26,47,9,6,Basic,4173,0,,,,
769,58,Male,13,9,6,14,Standard,1059,0,,,,
770,47,Male,37,29,0,5,Standard,1506,1,,,,
771,34,Male,31,14,7,29,Standard,3645,0,,,,
772,66,Female,22,38,3,13,Basic,4704,0,,,,
773,79,Male,46,40,8,17,Basic,663,0,,,,
774,37,Male,39,34,5,3,Basic,824,0,,,,
775,65,Male,36,37,0,0,Standard,346,0,,,,
776,42,Female,2,49,1,28,Basic,2728,0,,,,
777,39,Unknown,34,42,2,2,Standard,504,0,,,,
778,30,Female,12,14,1,12,Basic,2653,1,,,,
779,76,Female,33,18,9,17,Standard,1347,1,,,,
780,36,Female,23,33,6,28,Standard,2494,0,,,,
781,66,Male,0,34,0,3,Basic,1327,0,,,,
782,53,Male,11,28,8,3,Standard,732,0,,,,
783,29,Female,7,36,1,10,Standard,3480,0,,,,
784,78,Male,18,45,3,13,Standard,4449,0,,,,
785,58,Male,8,48,7,24,Premium,758,0,,,,
786,36,Female,27,37,2,6,Basic,2150,1,,,,
787,29,Male,13,23,8,28,Standard,3521,1,,,,
788,26,Male,59,42,6,2,Basic,1223,0,,,,
789,24,Unknown,26,17,9,6,Basic,4652,0,,,,
790,45,Female,17,11,2,7,Basic,983,0,,,,
791,31,Male,41,32,2,11,Basic,796,0,,,,
792,48,Unknown,40,37,4,6,Basic,4524,1,,,,
793,69,Female,5,15,4,23,Standard,814,0,,,,
794,36,Female,32,4,9,15,Standard,4089,0,,,,
795,75,Male,36,39,4,29,Standard,341,0,,,,
796,64,Male,41,30,8,24,Standard,4374,1,,,,
797,33,Female,24,10,8,16,Standard,2327,1,,,,
798,70,Female,12,23,5,25,Basic,3105,1,,,,
799,22,Female,53,24,6,21,Basic,4946,1,,,,
800,52,Male,22,36,9,3,Premium,1439,1,,,,
801,29,Male,35,5,7,16,Standard,1843,0,,,,
802,42,Female,32,37,8,17,Basic,2778,0,,,,
803,69,Male,20,43,5,25,Basic,1560,1,,,,
804,76,Female,33,19,7,3,Basic,4544,1,,,,
805,38,Male,55,37,1,16,Premium,4714,0,,,,
806,53,Male,35,8,9,14,Standard,486,0,,,,
807,70,Female,16,7,7,21,Standard,1541,0,,,,
808,40,Female,9,40,1,16,Premium,900,0,,,,
809,33,Male,22,13,7,12,Standard,706,0,,,,
810,74,Male,43,37,1,24,Standard,4539,0,,,,
811,56,Female,58,27,2,,Standard,2017,1,,,,
812,,Male,1,18,6,2,Standard,3209,0,,,,
813,70,Female,34,24,8,11,Basic,465,0,,,,
814,59,Unknown,13,41,2,26,Standard,4576,0,,,,
815,75,Male,56,2,4,16,Basic,4141,0,,,,
816,56,Female,46,16,8,21,Standard,1084,0,,,,
817,31,Male,44,14,6,,Basic,1224,0,,,,
818,48,Female,40,17,1,6,Basic,590,0,,,,
819,75,Male,1,6,4,6,Premium,3744,1,,,,
820,22,Unknown,18,35,4,25,Standard,4324,1,,,,
821,52,Male,15,17,8,10,Basic,4170,0,,,,
822,40,Male,42,45,1,15,Premium,2126,0,,,,
823,46,Unknown,43,38,0,3,Standard,120,0,,,,
824,60,Female,24,40,3,15,Basic,127,0,,,,
825,28,Female,0,6,3,4,Basic,2597,1,,,,
826,35,Male,1,48,0,18,Standard,3663,0,,,,
827,64,Female,47,38,9,21,Basic,4847,1,,,,
828,29,Male,26,49,6,28,Premium,1553,1,,,,
829,26,Male,1,21,1,13,Basic,2382,0,,,,
830,27,Female,57,35,8,6,Basic,2571,0,,,,
831,75,Male,29,23,6,8,Basic,2229,0,,,,
832,61,Female,50,12,6,24,Basic,2512,0,,,,
833,34,Female,9,29,0,27,Standard,4960,0,,,,
834,78,Female,18,27,8,12,Premium,4935,0,,,,
835,55,Female,41,6,9,15,Basic,4595,0,,,,
836,24,Female,15,21,8,20,Basic,1575,0,,,,
837,,Male,12,7,1,3,Premium,1035,0,,,,
838,30,Female,47,43,9,6,Basic,334,0,,,,
839,57,Male,49,41,8,29,Standard,134,1,,,,
840,59,Male,55,16,1,2,Basic,4834,0,,,,
841,26,Female,7,5,1,19,Basic,438,1,,,,
842,67,Female,55,15,7,14,Basic,4127,0,,,,
843,44,Female,49,21,2,24,Basic,3625,1,,,,
844,75,Male,30,4,2,20,Standard,1602,0,,,,
845,19,Female,44,5,6,25,Basic,3224,0,,,,
846,22,Male,24,7,9,13,Basic,3783,0,,,,
847,46,Female,58,35,5,6,Standard,2590,0,,,,
848,54,Female,38,36,6,17,Standard,4615,0,,,,
849,55,Female,59,15,5,24,Standard,805,0,,,,
850,36,Male,20,28,8,4,Basic,4947,1,,,,
851,25,Male,54,2,1,20,Basic,4444,0,,,,
852,65,Male,55,5,7,19,Standard,2440,1,,,,
853,62,Female,56,7,5,7,Standard,4402,0,,,,
854,18,Female,49,22,3,26,Standard,1224,0,,,,
855,39,Male,37,49,5,19,Basic,1699,0,,,,
856,69,Female,40,31,5,17,Basic,4630,1,,,,
857,34,Female,28,32,9,20,Premium,338,0,,,,
858,24,Female,5,8,2,18,Premium,1247,0,,,,
859,42,Female,17,41,7,19,Basic,4713,0,,,,
860,62,Female,48,42,4,2,Premium,4008,1,,,,
861,21,Male,43,11,9,22,Basic,4344,0,,,,
862,53,Male,34,1,3,29,Premium,2204,0,,,,
863,23,Male,26,47,1,5,Standard,2303,1,,,,
864,77,Unknown,4,40,9,17,Standard,3768,0,,,,
865,48,Female,6,19,0,26,Standard,4731,1,,,,
866,36,Female,9,44,6,14,Basic,2262,0,,,,
867,78,Male,9,38,9,13,Basic,3705,0,,,,
868,61,Male,50,42,2,23,Standard,4561,0,,,,
869,71,Male,56,37,2,20,Basic,3665,0,,,,
870,56,Male,57,7,2,21,Standard,3717,1,,,,
871,44,Female,27,39,9,7,Standard,3033,0,,,,
872,27,Unknown,35,25,2,10,Basic,3208,1,,,,
873,43,Female,9,22,1,10,Standard,564,1,,,,
874,36,Female,49,27,5,11,Basic,2134,1,,,,
875,56,Male,34,41,9,15,Basic,2994,0,,,,
876,79,Male,52,,2,6,Standard,2885,0,,,,
877,20,Male,34,38,0,26,Standard,3020,0,,,,
878,62,Female,36,48,9,2,Basic,910,0,,,,
879,30,Female,47,39,8,1,Basic,498,1,,,,
880,67,Male,19,15,5,2,Standard,1175,1,,,,
881,45,Male,12,2,5,7,Basic,2919,0,,,,
882,79,Male,10,8,9,19,,1962,0,,,,
883,75,Male,57,44,8,7,Premium,3379,1,,,,
884,37,Male,44,43,1,3,Basic,985,1,,,,
885,45,Male,18,6,9,22,Premium,2666,0,,,,
886,25,Male,27,20,8,12,Basic,3340,1,,,,
887,78,Female,37,,2,21,Standard,1773,0,,,,
888,58,Female,55,45,2,25,Basic,2849,0,,,,
889,56,Male,44,23,2,16,Basic,2084,0,,,,
890,18,Male,59,48,0,28,Premium,1791,1,,,,
891,20,Male,3,40,9,26,Standard,4253,0,,,,
892,30,Male,56,17,6,23,Standard,3867,0,,,,
893,45,Male,53,13,9,21,Basic,757,0,,,,
894,79,Female,36,4,6,17,Premium,3356,0,,,,
895,74,Female,18,20,1,4,Basic,4154,0,,,,
896,77,Female,36,42,5,11,Standard,1610,1,,,,
897,66,Male,52,25,3,1,Basic,1168,0,,,,
898,42,Female,13,22,6,9,Premium,1485,1,,,,
899,73,Male,30,48,6,6,Basic,2714,0,,,,
900,50,Male,27,17,3,14,Basic,871,0,,,,
901,55,Female,59,40,2,26,Standard,2674,0,,,,
902,70,Female,35,11,6,25,Standard,2296,0,,,,
903,23,Female,43,25,8,21,Basic,4815,1,,,,
904,75,Female,37,5,3,6,Standard,2097,0,,,,
905,61,Female,18,21,5,14,Basic,2182,0,,,,
906,62,Female,41,26,6,15,Standard,2528,0,,,,
907,,Female,0,16,9,21,Standard,871,0,,,,
908,62,Female,22,40,2,25,Standard,2374,0,,,,
909,78,Female,54,21,4,0,Standard,1263,0,,,,
910,64,Unknown,27,48,0,14,Basic,3737,0,,,,
911,38,Female,47,32,5,2,Premium,4982,0,,,,
912,33,Male,3,4,4,9,Standard,4531,0,,,,
913,71,Female,40,38,6,15,Basic,3793,0,,,,
914,38,Male,59,8,8,1,Basic,3450,0,,,,
915,28,Male,17,9,3,16,Standard,2479,0,,,,
916,77,Male,48,45,8,0,Standard,872,1,,,,
917,54,Female,46,17,5,3,Basic,823,1,,,,
918,53,Female,50,41,4,10,Premium,1318,0,,,,
919,52,Male,38,13,1,16,Basic,4826,1,,,,
920,36,Male,24,9,0,1,Standard,805,1,,,,
921,37,Male,17,6,7,0,Standard,1381,0,,,,
922,74,Female,5,27,5,28,,2835,0,,,,
923,35,Male,18,42,6,,Basic,4637,1,,,,
924,64,Male,52,37,5,27,Standard,710,0,,,,
925,58,Male,11,39,9,5,Standard,1831,0,,,,
926,66,Female,24,43,6,10,Basic,1752,0,,,,
927,31,Male,34,24,8,3,Premium,1001,0,,,,
928,32,Female,0,9,4,23,Standard,4146,0,,,,
929,48,Male,4,42,0,10,Standard,3296,0,,,,
930,18,Female,0,11,0,4,Premium,4996,0,,,,
931,70,Male,7,35,8,29,Standard,3631,1,,,,
932,71,Female,38,29,4,9,Standard,270,0,,,,
933,71,Male,46,8,1,4,Basic,4505,0,,,,
934,20,Female,42,17,2,26,Standard,2499,0,,,,
935,33,Female,17,7,0,26,Standard,4063,0,,,,
936,40,Female,45,12,5,23,Standard,1474,0,,,,
937,74,Female,58,48,5,26,Standard,1696,1,,,,
938,28,Male,8,15,2,25,Standard,1095,1,,,,
939,29,Female,4,29,2,21,Premium,3396,1,,,,
940,27,Female,54,45,6,21,Standard,845,1,,,,
941,49,Male,3,24,0,2,Basic,1909,1,,,,
942,33,Female,43,,4,28,Standard,842,0,,,,
943,25,Male,28,14,2,5,Standard,3420,0,,,,
944,55,Male,0,11,4,25,Basic,1593,1,,,,
945,29,Male,29,35,3,12,Premium,3620,1,,,,
946,41,Male,55,17,5,15,Basic,3522,0,,,,
947,45,Female,44,27,8,6,Standard,3255,0,,,,
948,70,Male,0,44,1,17,Premium,2823,0,,,,
949,25,Male,2,3,9,2,Standard,2100,0,,,,
950,75,Male,21,2,7,5,Standard,4368,0,,,,
951,45,Female,7,4,1,9,,2028,0,,,,
952,53,Female,55,18,3,15,Standard,4340,1,,,,
953,43,Male,17,,8,,Premium,4957,0,,,,
954,25,Male,24,21,3,12,Standard,3622,0,,,,
955,75,Male,47,,6,24,Standard,2468,0,,,,
956,77,Female,51,8,4,23,Standard,1271,0,,,,
957,67,Female,19,2,1,23,Basic,2853,1,,,,
958,45,Male,30,26,7,8,Premium,3059,0,,,,
959,45,Male,29,19,9,26,Premium,1764,1,,,,
960,54,Female,15,42,9,15,Standard,2822,0,,,,
961,58,Female,1,28,1,10,Basic,3300,0,,,,
962,53,Male,16,29,2,8,Basic,782,0,,,,
963,44,Male,9,5,9,9,Basic,4008,0,,,,
964,71,Male,6,43,6,10,Standard,1609,1,,,,
965,34,Female,58,28,4,28,Standard,2363,1,,,,
966,26,Female,41,41,9,24,Premium,2384,1,,,,
967,50,Female,50,48,2,20,Premium,2243,1,,,,
968,70,Female,51,,1,21,Basic,3059,1,,,,
969,37,Male,58,5,5,14,Standard,1756,0,,,,
970,30,Female,8,15,9,20,Standard,3366,1,,,,
971,45,Female,53,46,0,12,Basic,1373,0,,,,
972,65,Male,16,9,7,16,Premium,3618,0,,,,
973,46,Female,8,32,4,3,Basic,2115,0,,,,
974,30,Male,8,26,4,29,Premium,1017,0,,,,
975,63,Male,36,37,1,10,Standard,1051,0,,,,
976,52,Female,23,15,6,28,Standard,3124,0,,,,
977,78,Female,38,41,4,0,Premium,254,1,,,,
978,23,Female,10,4,7,27,Standard,4515,0,,,,
979,35,Male,7,36,4,0,Premium,400,0,,,,
980,68,Female,24,20,8,2,Standard,294,1,,,,
981,22,Female,45,27,4,22,,1537,1,,,,
982,64,Male,1,21,2,14,Standard,832,0,,,,
983,42,Unknown,9,22,1,0,Basic,3144,0,,,,
984,19,Female,52,7,4,22,Standard,1551,0,,,,
985,27,Male,23,47,9,25,Standard,4809,0,,,,
986,,Female,47,31,9,29,Premium,1388,0,,,,
987,47,Male,15,17,4,25,Premium,3347,0,,,,
988,67,Male,18,7,5,28,Standard,1475,0,,,,
989,76,Male,58,19,1,15,Premium,4379,1,,,,
990,62,Unknown,30,28,4,16,Standard,4073,0,,,,
991,22,Male,10,10,0,8,Basic,4694,0,,,,
992,72,Female,5,27,2,4,Standard,3364,1,,,,
993,73,Male,5,13,2,28,Standard,1099,1,,,,
994,50,Female,31,2,2,5,Basic,2142,0,,,,
995,71,Female,38,22,2,14,Standard,1144,0,,,,
996,18,Female,47,20,7,27,Standard,3505,0,,,,
997,35,Male,12,43,0,8,Basic,4993,0,,,,
998,49,Female,58,5,5,26,Standard,1178,0,,,,
999,64,Unknown,2,6,5,2,Basic,4499,0,,,,
1000,66,Female,55,35,0,18,Basic,1657,0,,,,
